ticker,security,gics_sector,gics_sub_industry,index_membership,rows,last_close,median_dv_126d,passes
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,S&P 500,5620,104.29000091552734,161769163.54675293,True
GPI,"Group 1 Automotive, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,5620,341.3500061035156,57209684.9029541,True
GPK,Graphic Packaging,Materials,Paper & Plastic Packaging Products & Materials,S&P 400,5620,10.729999542236328,69484079.9451828,True
GPN,Global Payments,Financials,Transaction & Payment Processing Services,S&P 500,5620,69.47000122070312,214313220.4902649,True
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,S&P 500,5620,234.63999938964844,199231236.17095944,True
GS,Goldman Sachs,Financials,Investment Banking & Brokerage,S&P 500,5620,918.8900146484376,1818090446.1486816,True
GT,Goodyear Tire & Rubber,Consumer Discretionary,Tires & Rubber,S&P 400,5620,7.079999923706055,53331537.1386528,True
GTES,Gates Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 600,2080,24.56999969482422,51787997.756671906,True
GTLS,Chart Industries,Industrials,Industrial Machinery & Supplies & Components,S&P 400,4975,207.75,185461039.10751343,True
GTM,ZoomInfo,Communication Services,Interactive Media & Services,S&P 600,1487,6.559999942779541,47840748.23842049,True
GVA,"Granite Construction, Inc.",Industrials,Construction & Engineering,S&P 600,5620,141.66000366210938,68464796.8952179,True
GWRE,Guidewire Software,Information Technology,Application Software,S&P 400,3590,140.02000427246094,190918512.52555847,True
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,1134.780029296875,256562148.7701416,True
GXO,GXO Logistics,Industrials,Air Freight & Logistics,S&P 400,1202,49.84999847412109,62798915.34404755,True
H,Hyatt,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,4148,161.97999572753906,127408046.70333862,True
HAE,Haemonetics,Health Care,Health Care Supplies,S&P 400,5620,55.619998931884766,49858522.21107483,True
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,S&P 500,5620,41.720001220703125,409889077.2380829,True
HALO,Halozyme,Health Care,Biotechnology,S&P 400,5570,65.87000274658203,111483694.52934265,True
HAS,Hasbro,Consumer Discretionary,Leisure Products,S&P 500,5620,94.76000213623048,146182006.54258728,True
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Financials,Specialized Finance,S&P 600,3282,42.970001220703125,32079397.975349426,True
HAYW,"Hayward Holdings, Inc.",Industrials,Electrical Components & Equipment,S&P 600,1293,14.539999961853027,25383709.748125076,True
HBAN,Huntington Bancshares,Financials,Regional Banks,S&P 500,5620,16.40999984741211,417322586.0490799,True
HCA,HCA Healthcare,Health Care,Health Care Facilities,S&P 500,3811,428.7900085449219,499297147.1847534,True
HCC,"Warrior Met Coal, Inc.",Materials,Steel,S&P 600,2277,86.5999984741211,68201831.00662231,True
HCI,"HCI Group, Inc.",Financials,Property & Casualty Insurance,S&P 600,4437,154.77999877929688,23631899.737548828,True
HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,S&P 500,5620,315.4200134277344,1399076716.9830322,True
HE,"Hawaiian Electric Industries, Inc.",Utilities,Electric Utilities,S&P 600,5620,15.380000114440918,33202843.05357933,True
HGV,Hilton Grand Vacations,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 400,2346,46.47999954223633,33332436.66973114,True
HIG,Hartford (The),Financials,Property & Casualty Insurance,S&P 500,5620,134.14999389648438,191539432.87506104,True
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,S&P 500,3803,326.1300048828125,178243159.78851318,True
HIMS,Hims & Hers Health,Health Care,Health Care Services,S&P 400,1669,26.32999992370605,523118769.03219223,True
HIW,Highwoods Properties,Real Estate,Office REITs,S&P 600,5620,25.100000381469727,28064543.80340576,True
HL,Hecla Mining,Materials,Silver,S&P 400,5620,17.049999237060547,334947223.13423157,True
HLI,Houlihan Lokey,Financials,Investment Banking & Brokerage,S&P 400,2697,150.1699981689453,83204675.09841919,True
HLNE,Hamilton Lane,Financials,Asset Management & Custody Banks,S&P 400,2308,92.41000366210938,70455262.08724976,True
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,3116,312.7699890136719,500232842.58270264,True
HNI,HNI Corporation,Industrials,Office Services & Supplies,S&P 600,5620,36.22999954223633,25020042.41886139,True
HOG,Harley-Davidson,Consumer Discretionary,Motorcycle Manufacturers,S&P 400,5620,25.11000061035156,63449096.86822891,True
HOMB,Home BancShares,Financials,Regional Banks,S&P 400,4997,26.700000762939453,33590765.434360504,True
HON,Honeywell,Industrials,Industrial Conglomerates,S&P 500,5620,209.05999755859372,818717605.479431,True
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,S&P 500,1197,77.02999877929688,2447019931.2911987,True
HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,S&P 600,5620,41.52999877929688,46113865.85769653,True
HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,2651,30.040000915527344,403509853.86161804,True
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,5620,21.149999618530277,316509289.60886,True
HQY,HealthEquity,Health Care,Managed Health Care,S&P 400,2958,82.62999725341797,76806654.27703857,True
HR,Healthcare Realty Trust,Real Estate,Health Care REITs,S&P 400,5620,19.920000076293945,54611287.775707245,True
HRB,H&R Block,Consumer Discretionary,Specialized Consumer Services,S&P 400,5620,30.020000457763672,68784702.64530182,True
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,S&P 500,5620,20.93000030517578,100537094.26870346,True
HRMY,"Harmony Biosciences Holdings, Inc.",Health Care,Biotechnology,S&P 600,1434,32.34000015258789,22300503.762340546,True
HSIC,Henry Schein,Health Care,Health Care Distributors,S&P 500,5620,74.37000274658203,93402495.06072998,True
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,S&P 500,5620,21.309999465942383,146528200.60882568,True
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,S&P 500,5620,184.91000366210935,338520270.9892273,True
HTZ,Hertz,Industrials,Passenger Ground Transportation,S&P 600,1216,6.090000152587891,32925198.47586155,True
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,507.80999755859375,244007942.22177124,True
HUBG,"Hub Group, Inc.",Industrials,Air Freight & Logistics,S&P 600,5620,41.810001373291016,26301052.84385681,True
HUM,Humana,Health Care,Managed Health Care,S&P 500,5620,239.52999877929688,331108102.432251,True
HWC,Hancock Whitney,Financials,Regional Banks,S&P 400,5620,67.44000244140625,50497451.709747314,True
HWKN,"Hawkins, Inc.",Materials,Commodity Chemicals,S&P 600,5620,167.0,21087227.018356323,True
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,S&P 500,2389,242.69000244140625,505375598.1651306,True
HXL,Hexcel,Industrials,Aerospace & Defense,S&P 400,5620,92.86000061035156,92614271.22268677,True
IAC,IAC Inc.,Communication Services,Publishing,S&P 600,5620,41.36000061035156,37904897.049713135,True
IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,S&P 500,4781,83.91000366210938,305923541.79382324,True
IBM,IBM,Information Technology,IT Consulting & Other Services,S&P 500,5620,229.02999877929688,1241404914.6026611,True
IBP,"Installed Building Products, Inc.",Consumer Discretionary,Homebuilding,S&P 600,3074,282.5299987792969,87496509.42993164,True
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,S&P 500,5147,155.27999877929688,517301225.02059937,True
ICHR,"Ichor Holdings, Ltd.",Information Technology,Semiconductor Materials & Equipment,S&P 600,2362,67.7699966430664,27372881.585025787,True
ICUI,ICU Medical,Health Care,Health Care Supplies,S&P 600,5620,117.01000213623048,35072855.9387207,True
IDA,Idacorp,Utilities,Electric Utilities,S&P 400,5620,145.02000427246094,55699639.70870972,True
IDCC,InterDigital,Information Technology,Communications Equipment,S&P 400,5620,287.1300048828125,91158717.85736084,True
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,S&P 500,5620,562.969970703125,331581233.30688477,True
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,215.75999450683597,126375328.86810303,True
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,S&P 500,5620,70.7699966430664,120920428.53546143,True
ILMN,"Illumina, Inc.",Health Care,Life Sciences Tools & Services,S&P 400,5620,139.07000732421875,220308429.95262146,True
INCY,Incyte,Health Care,Biotechnology,S&P 500,5620,97.47000122070312,166881811.55967712,True
INDB,Independent Bank Corp.,Financials,Regional Banks,S&P 600,5620,77.9000015258789,22696429.125976562,True
INDV,Indivior,Health Care,Pharmaceuticals,S&P 600,2854,39.59000015258789,62402333.27102661,True
INGR,Ingredion,Consumer Staples,Agricultural Products & Services,S&P 400,5620,107.12999725341795,65824816.52984619,True
INSP,"Inspire Medical Systems, Inc.",Health Care,Health Care Equipment,S&P 600,2012,48.25,77196901.03149414,True
INSW,"International Seaways, Inc.",Energy,Oil & Gas Storage & Transportation,S&P 600,2378,88.08999633789062,30953926.058769226,True
INTC,Intel,Information Technology,Semiconductors,S&P 500,5620,108.1500015258789,3904841034.934044,True
INTU,Intuit,Information Technology,Application Software,S&P 500,5620,398.3200073242188,1278658000.328064,True
INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,S&P 500,2327,28.649999618530277,148955944.93074417,True
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,S&P 500,5620,31.86000061035156,232614111.58103943,True
IPAR,"Inter Parfums, Inc.",Consumer Staples,Household Products,S&P 600,5620,91.6999969482422,21571930.577087402,True
IPGP,IPG Photonics,Information Technology,Electronic Manufacturing Services,S&P 400,4877,90.83999633789062,36799910.21270752,True
IQV,IQVIA,Health Care,Life Sciences Tools & Services,S&P 500,3267,176.4199981689453,296882574.6765137,True
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,S&P 500,2257,75.81999969482422,243587801.5762329,True
IRDM,Iridium Communications,Communication Services,Alternative Carriers,S&P 600,4560,39.22999954223633,43596233.74834061,True
IRM,Iron Mountain,Real Estate,Other Specialized REITs,S&P 500,5620,131.6999969482422,168564813.69667053,True
IRT,IRT Living,Real Estate,Multi-Family Residential REITs,S&P 400,3201,16.5,40076989.78729248,True
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,S&P 500,5620,451.3800048828125,915578620.2102661,True
IT,Gartner,Information Technology,IT Consulting & Other Services,S&P 500,5620,149.49000549316406,218843740.1901245,True
ITGR,Integer Holdings Corporation,Health Care,Health Care Equipment,S&P 600,5620,85.8499984741211,48852427.13928223,True
ITRI,"Itron, Inc.",Information Technology,Electronic Equipment & Instruments,S&P 600,5620,84.41999816894531,66584303.0456543,True
ITT,ITT Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 400,5620,212.69000244140625,150689014.4393921,True
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,S&P 500,5620,254.5500030517578,325765536.77215576,True
IVZ,Invesco,Financials,Asset Management & Custody Banks,S&P 500,5620,26.82999992370605,133181062.53461838,True
J,Jacobs Solutions,Industrials,Construction & Engineering,S&P 500,5620,136.5500030517578,110128117.95883179,True
JAZZ,Jazz Pharmaceuticals,Health Care,Pharmaceuticals,S&P 400,4762,212.25999450683597,154314672.88360596,True
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,S&P 500,5620,243.0399932861328,193936910.471344,True
JBL,Jabil,Information Technology,Electronic Manufacturing Services,S&P 500,5620,337.260009765625,268560703.33480835,True
JBTM,JBT Marel Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 600,4475,131.2899932861328,71364525.21743774,True
JCI,Johnson Controls,Industrials,Building Products,S&P 500,5620,144.82000732421875,527132966.03622437,True
JEF,Jefferies,Financials,Multi-Sector Holdings,S&P 400,5620,50.060001373291016,103804969.36702728,True
JHG,Janus Henderson,Financials,Asset Management & Custody Banks,S&P 400,2246,51.59999847412109,76240364.10751343,True
JJSF,J&J Snack Foods Corp.,Consumer Staples,Packaged Foods & Meats,S&P 600,5620,84.58999633789062,20184960.73074341,True
JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,S&P 500,5620,149.33999633789062,146028119.96154785,True
JLL,Jones Lang LaSalle,Real Estate,Real Estate Services,S&P 400,5620,318.1300048828125,123357214.53399658,True
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,S&P 500,5620,225.5500030517578,1774585231.8511963,True
JPM,JPMorgan Chase,Financials,Diversified Banks,S&P 500,5620,309.3999938964844,2759732011.6226196,True
JXN,"Jackson Financial, Inc.",Financials,Life & Health Insurance,S&P 600,1173,108.47000122070312,56444848.98376465,True
KAI,Kadant Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 600,5620,288.8599853515625,46133429.00238037,True
KALU,Kaiser Aluminum Corporation,Materials,Aluminum,S&P 600,4988,175.9199981689453,23307477.333831787,True
KBH,KB Home,Consumer Discretionary,Homebuilding,S&P 400,5620,48.41999816894531,59068887.31441498,True
KBR,"KBR, Inc.",Industrials,Diversified Support Services,S&P 400,4895,36.58000183105469,51179276.14021301,True
KD,Kyndryl,Information Technology,IT Consulting & Other Services,S&P 400,1137,14.699999809265137,52704737.95495033,True
KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,S&P 500,4527,28.920000076293945,307792255.4534912,True
KEX,Kirby Corporation,Industrials,Marine Transportation,S&P 400,5620,143.3699951171875,82927252.71453857,True
KEY,KeyCorp,Financials,Regional Banks,S&P 500,5620,21.8700008392334,313376581.9217682,True
KEYS,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,S&P 500,2902,355.92999267578125,275970964.99176025,True
KFY,Korn/Ferry International,Industrials,Human Resource & Employment Services,S&P 600,5620,66.93000030517578,31100565.311431885,True
KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,715,70.9000015258789,57720065.38028717,True
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,S&P 500,2725,22.540000915527344,332025495.356369,True
KIM,Kimco Realty,Real Estate,Retail REITs,S&P 500,5620,23.540000915527344,106253598.05030823,True
KKR,KKR & Co.,Financials,Asset Management & Custody Banks,S&P 500,3976,102.0,565536883.9508057,True
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,S&P 500,5620,1732.9000244140625,1360631807.9284668,True
KLIC,"Kulicke and Soffa Industries, Inc.",Information Technology,Semiconductor Materials & Equipment,S&P 600,5620,91.38999938964844,37988925.22163391,True
KMB,Kimberly-Clark,Consumer Staples,Household Products,S&P 500,5620,97.1999969482422,565709495.3395844,True
KMI,Kinder Morgan,Energy,Oil & Gas Storage & Transportation,S&P 500,3829,32.290000915527344,387099068.27659607,True
KMPR,Kemper Corporation,Financials,Multi-line Insurance,S&P 600,5620,32.880001068115234,27849110.40687561,True
KMT,Kennametal,Industrials,Industrial Machinery & Supplies & Components,S&P 600,5620,37.5099983215332,35168159.18264389,True
KMX,"CarMax, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,5620,37.25,137294899.66068268,True
KNF,Knife River Corporation,Materials,Construction Materials,S&P 400,731,87.12000274658203,42069843.197631836,True
KNSL,Kinsale Capital Group,Financials,Property & Casualty Insurance,S&P 400,2456,305.010009765625,85704202.07824709,True
KNTK,"Kinetik Holdings, Inc.",Energy,Oil & Gas Storage & Transportation,S&P 600,1877,50.45000076293945,42651815.12565613,True
KNX,Knight-Swift,Industrials,Cargo Ground Transportation,S&P 400,5620,61.619998931884766,159005922.5341797,True
KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,S&P 500,5620,78.4800033569336,1178427542.060852,True
KR,Kroger,Consumer Staples,Food Retail,S&P 500,5620,66.91999816894531,398985135.2043152,True
KRC,Kilroy Realty Corp,Real Estate,Office REITs,S&P 400,5620,33.540000915527344,61114821.659088135,True
KRG,Kite Realty Group Trust,Real Estate,Retail REITs,S&P 400,5467,26.479999542236328,42045223.74048233,True
KRYS,"Krystal Biotech, Inc.",Health Care,Biotechnology,S&P 600,2167,284.57000732421875,66114575.05187988,True
KSS,Kohl's Corp.,Consumer Discretionary,Broadline Retail,S&P 600,5620,14.25,67315350.90374947,True
KTB,Kontoor Brands,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 600,1745,71.66000366210938,46207911.845588684,True
KTOS,Kratos Defense & Security Solutions,Industrials,Aerospace & Defense,S&P 400,5620,59.310001373291016,261968886.5875244,True
KVUE,Kenvue,Consumer Staples,Personal Care Products,S&P 500,753,17.3700008392334,544753808.2864761,True
KWR,Quaker Chemical Corporation,Materials,Specialty Chemicals,S&P 600,5620,140.10000610351562,20571360.675048828,True
L,Loews Corporation,Financials,Multi-line Insurance,S&P 500,5620,106.19000244140624,73942920.38269043,True
LAD,Lithia Motors,Consumer Discretionary,Automotive Retail,S&P 400,5620,286.5199890136719,86185702.47192383,True
LAMR,Lamar Advertising Company,Real Estate,Other Specialized REITs,S&P 400,5620,138.52000427246094,65217206.94503784,True
LAUR,"Laureate Education, Inc.",Consumer Discretionary,Education Services,S&P 600,2327,32.29999923706055,39539182.12404251,True
LBRT,"Liberty Energy, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,2089,33.70000076293945,89085126.6292572,True
LCII,LCI Industries,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,5620,112.02999877929688,35869011.81755066,True
LDOS,Leidos,Industrials,Diversified Support Services,S&P 500,4917,137.19000244140625,158867429.0939331,True
LEA,Lear,Consumer Discretionary,Automotive Parts & Equipment,S&P 400,4146,131.64999389648438,64605944.565582275,True
LECO,Lincoln Electric,Industrials,Industrial Machinery & Supplies & Components,S&P 400,5620,266.67999267578125,78731250.19073486,True
LEN,Lennar,Consumer Discretionary,Homebuilding,S&P 500,5620,86.19999694824219,309094046.41571045,True
LFUS,Littelfuse,Information Technology,Electronic Components,S&P 400,5620,422.7999877929688,70059509.99603271,True
LGND,"Ligand Pharmaceuticals, Inc.",Health Care,Biotechnology,S&P 600,5620,232.3000030517578,42248631.91986084,True
LH,Labcorp,Health Care,Health Care Services,S&P 500,5620,257.1400146484375,172755658.49838257,True
LHX,L3Harris,Industrials,Aerospace & Defense,S&P 500,5620,302.6499938964844,416894959.1644287,True
LIF,Life360,Information Technology,Application Software,S&P 600,479,44.52000045776367,50605375.93803406,True
LII,Lennox International,Industrials,Building Products,S&P 500,5620,522.2000122070312,229464549.87945557,True
LIN,Linde plc,Materials,Industrial Gases,S&P 500,5620,500.2900085449219,1136854937.3016357,True
LITE,Lumentum,Information Technology,Communications Equipment,S&P 500,2712,994.5599975585938,2457459543.8308716,True
LIVN,LivaNova,Health Care,Health Care Equipment,S&P 400,2651,57.59000015258789,41701844.79980469,True
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,S&P 600,5620,28.280000686645508,79582675.23155212,True
LLY,Lilly (Eli),Health Care,Pharmaceuticals,S&P 500,5620,988.8699951171876,3084108782.318115,True
LMT,Lockheed Martin,Industrials,Aerospace & Defense,S&P 500,5620,508.9299926757813,789290588.3789062,True
LNC,Lincoln Financial,Financials,Multi-line Insurance,S&P 600,5620,37.540000915527344,66716641.595458984,True
LNT,Alliant Energy,Utilities,Electric Utilities,S&P 500,5620,73.06999969482422,138537699.118042,True
LNTH,Lantheus Holdings,Health Care,Health Care Supplies,S&P 400,2731,85.81999969482422,64394529.986190796,True
LOPE,Grand Canyon Education,Consumer Discretionary,Education Services,S&P 400,4389,169.25,46918190.71960449,True
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,S&P 500,5620,225.22999572753903,680298396.5515137,True
LPX,Louisiana-Pacific,Materials,Forest Products,S&P 400,5620,69.75,71519747.78518677,True
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,S&P 500,5620,275.79998779296875,2223364937.650299,True
LRN,"Stride, Inc.",Consumer Discretionary,Education Services,S&P 600,4626,93.76000213623048,76160404.26673889,True
LSCC,Lattice Semiconductor,Information Technology,Semiconductors,S&P 400,5620,122.2699966430664,149806228.1627655,True
LSTR,Landstar System,Industrials,Cargo Ground Transportation,S&P 400,5620,180.32000732421875,67393680.83190918,True
LTH,"Life Time Group Holdings, Inc.",Consumer Discretionary,Leisure Facilities,S&P 600,1148,29.3799991607666,55802696.86660768,True
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,4723,130.2100067138672,477056353.96118164,True
LUMN,Lumen Technologies,Communication Services,Alternative Carriers,S&P 600,5620,9.229999542236328,99686192.1914339,True
LUV,Southwest Airlines,Industrials,Passenger Airlines,S&P 500,5620,39.709999084472656,364122737.52040863,True
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,S&P 500,5380,52.2599983215332,278861972.136116,True
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,S&P 600,2382,42.470001220703125,94075789.28794861,True
LXP,Lexington Realty Trust,Real Estate,Diversified REITs,S&P 600,5620,51.7599983215332,28650888.570785522,True
LYB,LyondellBasell,Materials,Specialty Chemicals,S&P 500,4030,77.76000213623047,327476624.5300293,True
LYFT,"Lyft, Inc.",Industrials,Passenger Ground Transportation,S&P 600,1785,14.09000015258789,221249888.67878914,True
LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,S&P 500,5123,157.25999450683594,399720490.53878784,True
M,Macy's,Consumer Discretionary,Broadline Retail,S&P 400,5620,19.280000686645508,125239133.29982758,True
MA,Mastercard,Financials,Transaction & Payment Processing Services,S&P 500,5017,497.0799865722656,1705682945.388794,True
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,S&P 500,5620,130.16000366210938,119777313.45977783,True
MAC,Macerich,Real Estate,Retail REITs,S&P 600,5620,21.5,35647472.14412689,True
MAN,ManpowerGroup,Industrials,Human Resource & Employment Services,S&P 600,5620,29.63999938964844,30548352.6345253,True
MANH,Manhattan Associates,Information Technology,Application Software,S&P 400,5620,141.14999389648438,95597910.42938232,True
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,5620,354.5199890136719,483995503.09295654,True
MARA,"MARA Holdings, Inc.",Information Technology,Internet Services & Infrastructure,S&P 600,3520,12.15999984741211,444045156.10694885,True
MAS,Masco,Industrials,Building Products,S&P 500,5620,70.41000366210938,165844699.75280762,True
MASI,Masimo,Health Care,Health Care Equipment,S&P 400,4715,178.5800018310547,121496508.85009766,True
MAT,Mattel,Consumer Discretionary,Leisure Products,S&P 400,5620,14.720000267028809,64966255.077934265,True
MATX,"Matson, Inc.",Industrials,Marine Transportation,S&P 600,5620,187.25999450683597,39971332.42645264,True
MC,Moelis & Company,Financials,Investment Banking & Brokerage,S&P 600,3031,63.4900016784668,65948206.26029968,True
MCD,McDonald's,Consumer Discretionary,Restaurants,S&P 500,5620,285.1700134277344,976111018.6798096,True
MCHP,Microchip Technology,Information Technology,Semiconductors,S&P 500,5620,98.4800033569336,575276181.975174,True
MCK,McKesson Corporation,Health Care,Health Care Distributors,S&P 500,5620,801.010009765625,582955471.4050293,True
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,S&P 500,5620,454.5499877929688,439579635.546875,True
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,S&P 500,5620,61.36000061035156,553528668.1781769,True
MDT,Medtronic,Health Care,Health Care Equipment,S&P 500,5620,77.79000091552734,703958819.0677643,True
MDU,"MDU Resources Group, Inc.",Utilities,Multi-Utilities,S&P 600,5620,22.459999084472656,37938159.19866562,True
MEDP,Medpace,Health Care,Life Sciences Tools & Services,S&P 400,2446,430.3200073242188,146971850.3540039,True
MET,MetLife,Financials,Life & Health Insurance,S&P 500,5620,79.9000015258789,266428527.21824646,True
META,Meta Platforms,Communication Services,Interactive Media & Services,S&P 500,3510,604.9600219726562,9404889661.462402,True
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,S&P 500,5620,37.90999984741211,154276784.11827087,True
MGY,"Magnolia Oil & Gas, Corp.",Energy,Oil & Gas Exploration & Production,S&P 600,2224,30.86000061035156,64556795.20196915,True
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,S&P 600,5620,97.38999938964844,96789814.89334106,True
MHO,"M/I Homes, Inc.",Consumer Discretionary,Homebuilding,S&P 600,5620,128.47999572753906,26858701.2260437,True
MIDD,Middleby,Industrials,Industrial Machinery & Supplies & Components,S&P 400,5620,139.4600067138672,90718213.99841309,True
MIR,"Mirion Technologies, Inc.",Information Technology,Electronic Equipment & Instruments,S&P 600,1433,20.13999938964844,68513931.70070648,True
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,S&P 500,5620,48.4900016784668,199661905.67207336,True
MKSI,MKS Instruments,Information Technology,Semiconductor Materials & Equipment,S&P 400,5620,287.6499938964844,232119196.49353027,True
MKTX,MarketAxess,Financials,Financial Exchanges & Data,S&P 600,5407,151.2899932861328,89539930.05828857,True
MLI,Mueller Industries,Industrials,Industrial Machinery & Supplies & Components,S&P 400,5620,136.25999450683594,76369178.34243774,True
MLM,Martin Marietta Materials,Materials,Construction Materials,S&P 500,5620,606.0999755859375,283395400.1678467,True
MMM,3M,Industrials,Industrial Conglomerates,S&P 500,5620,142.82000732421875,510362731.917572,True
MMS,Maximus Inc.,Industrials,Data Processing & Outsourced Services,S&P 400,5620,65.2300033569336,46164224.5513916,True
MMSI,"Merit Medical Systems, Inc.",Health Care,Health Care Supplies,S&P 600,5620,60.43999862670898,49822728.83987427,True
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,S&P 500,5620,75.80000305175781,380140661.28463745,True
MO,Altria,Consumer Staples,Tobacco,S&P 500,5620,72.79000091552734,531647796.15974426,True
MOG-A,Moog Inc.,Industrials,Aerospace & Defense,S&P 400,5620,310.67999267578125,63133210.84442139,True
MOH,Molina Healthcare,Health Care,Managed Health Care,S&P 600,5620,192.1699981689453,221295786.58676147,True
MORN,"Morningstar, Inc.",Financials,Financial Exchanges & Data,S&P 400,5285,166.55999755859375,82543492.43011475,True
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,S&P 500,5620,23.26000022888184,188795601.19457245,True
MP,MP Materials,Materials,Diversified Metals & Mining,S&P 400,1475,68.05999755859375,378550512.7243042,True
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,S&P 500,3737,260.510009765625,444466198.802185,True
MPT,Medical Properties Trust,Real Estate,Health Care REITs,S&P 600,5239,5.03000020980835,30197072.512435913,True
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,S&P 500,5397,1588.1199951171875,620504657.7056885,True
MRCY,Mercury Systems,Industrials,Electrical Components & Equipment,S&P 600,5620,82.95999908447266,43844879.42504883,True
MRK,Merck & Co.,Health Care,Pharmaceuticals,S&P 500,5620,113.1500015258789,1203018651.2908936,True
MRNA,Moderna,Health Care,Biotechnology,S&P 500,1861,46.709999084472656,333220170.74279785,True
MRP,"Millrose Properties, Inc.",Real Estate,Single-Family Residential REITs,S&P 600,313,30.09000015258789,39865957.27806091,True
MRSH,Marsh McLennan,Financials,Insurance Brokers,S&P 500,5620,167.27000427246094,494541005.96466064,True
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,S&P 500,5620,189.25,1022961813.9328003,True
MSA,MSA Safety,Industrials,Office Services & Supplies,S&P 400,5620,168.8699951171875,36454260.189819336,True
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,S&P 500,4645,580.8800048828125,321392931.729126,True
MSFT,Microsoft,Information Technology,Systems Software,S&P 500,5620,411.3800048828125,12723420308.265686,True
MSGS,Madison Square Garden Sports Corp.,Communication Services,Movies & Entertainment,S&P 600,2673,338.1099853515625,55085431.30950928,True
